-342,12,**
473,427,/
470,-38,/
-379,-102,/
296,11,**
100,-428,*
186,150,+
-339,-446,/
-411,-346,/
390,340,-
-344,-44,*
-213,5,**
-4,5,**
93,13,**
151,343,+
448,461,*
-420,-486,*
-24,410,/
-405,178,/
-301,11,^
136,3,**
27,-8,*
163,267,/
-162,15,**
-122,39,/
172,4,**
363,-175,*
314,-299,+
-483,5,**
-246,317,-
-275,170,/
304,13,**
-433,-259,*
-339,429,/
-263,255,*
252,-198,/
-304,229,-
-491,110,+
-142,456,+
-205,8,**
304,30,^
-346,255,/
-411,11,**
-19,298,-
425,-152,+
433,342,/
266,128,*
-275,-438,-
-449,-351,/
370,283,+
113,15,**
269,306,+
174,10,**
58,-254,/
247,-291,-
41,428,*
-95,10,**
-274,-88,+
-65,-497,-
52,-147,*
114,-77,*
-317,7,**
91,15,**
-145,380,*
288,9,**
-135,15,**
72,12,**
248,6,^
13,381,/
229,479,-
424,11,**
-415,86,**
-378,-363,/
170,12,^
46,265,-
5,5,^
130,357,-
-330,-305,-
-113,-355,*
215,193,*
-222,97,+
-232,12,**
320,18,**
379,25,^
-488,-10,-
182,-295,/
258,287,*
-50,3,+
-229,-255,+
297,8,**
114,14,**
-205,-79,+
-454,406,*
-231,46,**
-376,-100,+
235,448,*
192,378,-
-445,-285,-
35,6,**
-98,-260,*
-455,281,*
7,-123,*
90,-192,-
94,411,+
-63,-352,*
60,-51,+
-317,-286,/
-467,338,-
-90,60,/
-228,-194,/
-368,5,**
166,-60,/
432,10,^
-5,-259,/
65,340,*
-20,-284,/
260,81,^
-401,11,**
151,100,+
113,442,*
-51,-96,-
-273,267,+
31,5,**
236,-220,*
-284,317,/
172,9,/
-200,5,^
-394,391,*
379,6,^
82,15,**
206,328,*
-439,35,-
467,-283,-
-64,7,^
-38,40,/
260,-312,-
-23,-50,/
79,4,**
-156,6,**
-458,162,+
419,-58,-
32,72,**
114,4,^
383,460,-
-367,5,**
65,-489,/
486,-37,*
69,14,**
-280,-171,*
58,11,^
168,14,**
-104,15,^
254,-178,-
-141,497,/
424,14,**
-76,9,**
378,32,**
387,12,^
-307,-323,-
-347,-451,*
76,453,-
358,334,/
-19,-392,-
234,401,*
-460,-376,/
412,6,**
325,18,*
-268,-90,-
-229,-206,-
497,-257,*
405,6,**
398,4,^
282,193,*
18,-360,+
-92,125,/
-389,13,**
114,160,*
90,52,/
-128,36,+
-141,-363,-
334,-395,-
408,-79,-
377,-268,-
-110,21,**
-35,15,**
-468,171,*
-413,458,+
-379,-365,+
432,15,**
3,166,-
339,139,-
206,-196,*
302,-385,*
236,139,*
-85,-342,/
-44,-176,*
-109,11,^
-301,4,^
50,381,+
174,-50,+
-48,105,/
303,75,**
-491,9,**
-102,13,^
356,-36,/
-460,-185,*
-102,15,**
91,15,**
286,9,**
-122,415,*
119,-431,*
-385,-365,*
382,54,/
-467,-190,/
-41,11,**
318,222,-
219,-138,*
-457,-354,+
239,8,**
197,-79,/
290,14,**
367,-490,-
438,9,^
260,-457,/
-197,-13,/
300,5,**
-418,-165,/
-66,-334,/
-187,375,-
-390,434,/
137,-73,*
178,-69,+
-312,53,^
107,-297,-
-278,129,-
250,14,^
102,-302,-
250,481,*
-96,439,-
-270,-435,/
224,-133,-
-183,-425,-
138,406,/
-353,-126,*
4,6,**
357,4,^
122,492,*
243,11,**
-487,326,*
-98,160,*
-35,-465,+
7,-59,/
-139,11,**
-330,482,-
412,-68,*
19,6,^
26,-428,*
-213,14,**
-325,139,*
-285,14,**
104,-62,+
-207,-403,*
354,5,**
-86,377,-
-132,-402,/
-304,7,**
-64,312,*
459,472,/
-328,37,*
341,153,/
-82,13,**
438,-192,-
330,-393,/
-389,407,-
412,9,**
106,439,*
328,-237,-
124,257,-
-384,321,*
121,-395,-
463,-404,+
-460,97,^
-476,54,/
-414,15,^
478,253,/
-86,-312,/
157,-458,/
-66,-402,-
401,-30,*
-441,-336,-
286,4,**
432,499,-
-10,-440,/
-334,234,-
4,422,*
452,-18,/
-3,15,^
306,391,/
-45,81,**
219,8,^
-296,295,-
-163,-369,+
369,1,**
-374,11,^
-55,-69,-
-125,6,**
221,138,+
-482,499,*
-171,12,**
310,14,**
-260,-427,/
498,-408,-
157,480,*
-263,14,^
-60,-309,*
110,31,*
486,56,*
-319,245,/
393,109,/
-39,7,**
-217,-70,/
495,23,*
-283,-35,*
323,9,**
-10,391,*
-15,22,-
52,-240,*
220,425,-
-447,-227,+
-431,415,*
-347,-461,+
332,-10,+
319,106,+
-8,4,**
329,432,-
-419,15,^
301,13,^
-294,12,**
186,192,/
-326,15,**
-166,-456,-
353,4,**
436,376,/
426,-215,-
222,96,*
-215,328,-
430,333,/
-348,267,/
-383,99,**
-357,159,-
450,4,^
158,10,**
-261,435,/
175,57,^
-466,-388,/
-277,-320,/
-116,11,**
-76,-79,-
-311,154,/
-364,9,^
-469,-467,-
194,6,**
-394,14,**
245,246,-
399,-343,-
42,30,/
370,454,+
-75,-173,-
-276,268,*
-11,6,**
214,8,**
-458,159,/
-297,458,-
-367,8,**
-268,221,-
-439,-298,/
-36,185,*
88,4,^
-313,474,-
341,-289,-
293,244,+
-279,-279,*
-225,9,**
69,308,+
-432,254,-
-203,-339,*
350,16,**
109,9,**
230,-409,*
150,13,^
-278,14,**
14,-498,/
215,14,^
-401,10,**
-451,309,-
202,-48,/
259,-70,*
-215,489,*
428,147,-
136,29,**
37,-278,*
-455,-354,-
-46,-404,*
-273,269,*
232,-50,-
-50,-54,-
153,-372,-
-392,-96,/
206,281,-
-15,202,/
-284,-475,/
-226,10,**
-92,138,/
-469,-175,*
-258,11,**
460,63,**
86,64,^
86,74,*
118,11,^
-80,8,^
-112,-428,/
-427,304,*
-460,289,*
-239,289,+
398,-216,-
400,6,^
477,11,^
414,8,**
435,-267,+
460,-171,/
-199,-422,/
-336,6,**
-339,301,*
291,-417,-
243,13,^
139,5,**
200,5,**
-32,-112,+
-298,108,-
-190,472,*
434,311,-
-124,-101,/
-369,27,**
248,10,**
175,419,/
-275,-53,/
-138,13,**
212,-408,*
316,12,^
-307,-406,*
264,182,*
-272,-443,-
-45,-99,*
-429,448,*
185,93,^
25,-122,-
-481,3,^
17,-33,+
-41,23,-
305,-256,/
-443,227,/
-436,437,*
-321,12,**
-32,-257,*
-170,127,*
-461,-368,-
265,4,**
152,121,*
28,269,-
238,-466,*
-140,341,/
401,-60,/
-174,7,**
104,-449,/
-117,-467,-
-474,134,+
369,169,/
214,-316,+
252,82,^
413,187,*
236,-71,/
231,-278,/
-454,-173,/
-391,122,-
396,8,**
482,-246,+
305,354,*
442,160,+
146,300,-
-355,-245,-
-396,9,**
-364,65,**
65,11,^
230,10,**
381,99,-
-100,392,+
-191,-416,/
-471,6,**
-85,15,**
-33,-72,*
-42,49,-
226,-61,*
-499,-48,/
482,18,**
116,8,**
20,0,*
-15,282,/
422,323,-
-90,97,**
-83,-429,+
-293,370,/
156,465,*
185,-294,/
-146,37,**
42,-280,/
268,14,**
311,5,**
213,6,**
247,17,/
13,354,-
382,-278,*
294,13,^
-281,429,/
80,-205,*
217,-326,-
244,-429,*
-481,10,**
-146,-46,-
200,4,**
212,473,+
269,445,/
28,9,^
-59,-269,*
-405,-99,*
-31,-446,*
334,3,^
112,-138,*
-255,-404,*
180,39,+
6,-398,-
420,42,*
-125,197,+
107,-28,*
275,263,-
-36,431,/
-141,3,**
-298,321,-
-358,-64,+
484,333,/
-152,-354,*
63,302,-
-112,12,**
103,206,+
-275,44,**
-1,79,/
-173,-46,/
-27,4,**
399,67,**
372,85,+
82,-22,/
-465,139,/
51,-13,/
174,390,*
381,56,/
-280,-192,*
-408,12,-
-102,-3,-
347,7,**
-316,12,**
426,63,**
-224,-492,-
172,-217,/
-175,6,**
-78,-217,*
378,25,**
459,8,**
65,52,**
-389,5,**
273,476,/
130,-25,+
-249,39,**
-22,13,^
-225,5,^
471,14,**
34,-249,-
175,-381,-
-302,396,*
-311,465,-
59,259,/
-278,136,/
-68,122,-
24,495,*
-181,-17,*
-271,-125,-
-19,431,+
272,10,**
436,-399,*
2,-442,*
200,173,-
467,-27,/
-477,144,/
75,-399,/
141,-184,/
167,-406,-
441,7,**
-431,487,-
-278,6,^
-29,223,*
298,-460,/
-470,5,^
-41,204,*
-10,-318,/
150,-205,*
488,21,**
147,454,-
-312,8,**
266,400,+
-261,10,**
-249,-264,+
362,-143,/
-385,-213,/
-239,397,/
-138,162,*
-461,441,-
409,85,**
-189,188,+
85,166,*
-162,166,/
385,120,*
344,171,/
-264,-476,-
-72,12,**
-346,201,+
411,7,**
-460,-412,-
-240,273,+
-398,436,/
-322,11,^
-464,-256,*
-383,4,**
337,243,*
468,-408,-
373,-55,-
131,223,/
-461,-182,/
-194,13,**
-84,24,-
172,12,**
156,9,**
65,-21,*
-273,483,+
-240,248,-
427,-249,-
52,-433,*
369,69,*
-262,7,**
-22,74,/
32,-79,+
-350,-195,/
-98,193,+
392,243,-
-474,7,^
453,-417,+
-214,-13,-
-356,266,+
368,-27,+
-123,14,**
398,352,*
158,398,*
276,10,**
47,173,-
-217,372,/
-128,-319,/
490,14,^
356,-78,-
16,-37,/
-336,201,-
-291,-458,*
-252,15,^
440,-134,-
393,-424,*
-428,175,-
-364,-305,+
159,58,**
285,14,**
-75,14,-
67,11,**
-318,83,*
-135,306,*
-256,12,**
-276,12,**
63,90,**
-191,321,*
218,-424,/
-195,132,*
-161,89,**
-220,-330,+
-13,9,^
401,10,**
318,-126,+
-209,308,/
447,421,/
-341,-77,/
305,-353,*
-215,267,+
-42,9,**
239,-100,-
145,56,**
429,14,**
317,384,+
-76,319,-
51,7,^
-409,3,**
-370,-465,*
116,492,-
412,302,-
370,-386,/
495,27,/
-47,150,-
444,-66,-
-312,58,+
232,-270,*
-115,3,^
410,-471,-
498,306,*
168,-291,/
-276,457,-
-12,12,+
472,36,^
470,-147,/
-92,-307,*
476,9,**
-262,-71,/
-109,438,/
252,11,^
-255,9,^
490,7,^
-165,17,+
-154,342,/
330,-247,/
-84,107,/
-392,412,/
229,72,/
233,-199,-
459,-372,*
-209,8,**
326,256,-
-140,-71,+
79,355,/
-388,37,/
-62,282,*
-360,268,-
300,40,**
-312,-72,*
176,4,**
345,3,**
-193,149,*
-481,-137,-
-41,-33,+
-102,8,**
43,14,^
183,9,**
318,14,^
-52,-14,-
-492,-378,/
-410,72,*
293,84,**
-236,-118,-
113,12,**
205,-431,-
370,56,*
-220,-368,*
379,-143,/
-188,269,*
436,205,+
-439,12,**
63,89,/
220,4,**
-69,15,**
430,228,+
460,10,**
367,53,**
358,43,/
-458,6,**
-201,7,^
346,-287,/
-167,-449,-
39,7,**
-12,-50,/
-366,-120,*
-411,207,/
486,124,-
192,479,*
-190,9,^
-311,14,**
-383,259,-
-302,-462,/
174,-465,/
-483,11,^
410,472,*
-397,461,/
-377,8,*
422,109,+
-102,-481,*
-245,332,-
15,273,*
141,10,^
-132,-358,-
-442,32,**
125,-379,/
354,103,+
425,-132,+
97,-140,-
-374,60,*
197,-398,*
-29,4,**
-457,-272,+
-28,318,-
-196,486,/
398,10,*
419,-412,*
284,7,**
-265,-487,/
-283,124,-
22,-218,/
-422,164,*
-58,14,^
292,12,**
268,424,+
218,15,**
-99,-216,+
-59,-333,-
-125,264,-
-102,-428,-
404,6,^
129,-212,*
-79,8,**
-480,7,^
286,17,**
-82,-31,/
284,256,/
-49,-9,*
86,13,^
-125,11,**
-446,-154,*
85,422,-
-455,94,**
-383,171,-
146,13,**
-84,10,**
271,214,*
442,12,**
-27,83,*
-240,7,**
-296,57,*
-165,176,*
103,-181,-
-230,-100,-
38,-229,/
-294,4,^
217,108,+
-88,38,^
474,-99,-
333,480,*
388,-94,/
162,-79,*
12,227,*
-357,9,**
-175,317,*
-273,477,+
-369,-207,-
-196,-342,-
-23,469,/
167,12,^
145,10,+
353,-399,-
440,375,*
428,62,-
174,4,^
237,7,**
-468,394,/
210,7,**
-297,380,*
-355,387,+
-227,-339,/
-336,9,^
-363,7,^
95,177,/
-175,350,/
264,292,*
447,445,/
95,-32,+
6,-452,+
474,6,**
-7,228,/
-46,328,*
-357,8,**
369,3,**
-484,-436,+
324,266,*
188,-85,*
426,4,**
322,16,**
64,4,**
-402,484,*
85,-485,/
370,448,/
415,335,*
402,11,**
-48,-328,/
100,-239,-
93,-134,-
-341,13,**
29,14,^
172,-88,-
36,71,^
-397,-278,*
-9,-387,*
330,178,*
55,8,^
289,4,**
-95,-444,+
117,-459,/
-225,-396,*
227,-407,+
-334,-235,-
253,-12,/
304,4,^
-155,13,**
201,6,^
150,-5,/
-285,-495,+
-404,14,**
54,-399,*
305,5,**
101,-306,*
11,7,^
-81,6,^
113,451,/
-383,-253,/
314,-27,*
69,-64,/
-120,446,-
14,5,^
-250,-22,/
-432,6,**
-266,-347,*
-416,320,*
336,4,**
-129,224,*
84,6,^
-145,245,-
7,-398,+
331,14,^
-423,239,*
214,10,**
189,11,**
-399,-380,/
-25,-394,*
159,15,^
-417,340,-
-454,-325,-
177,9,^
-133,7,**
425,6,*
-80,-366,-
280,8,**
167,9,^
-267,10,**
-313,69,-
-19,5,**
-64,-402,/
-99,63,-
179,-87,-
-199,12,**
300,4,**
-203,12,**
330,108,-
-385,77,**
480,272,/
-49,12,^
480,7,^
-238,27,**
-419,-274,+
-127,54,/
-417,-455,*
414,-71,/
397,471,*
431,-461,-
-309,52,-
85,-456,*
72,39,+
-98,194,*
126,15,**
-266,11,**
-433,41,**
-207,234,*
-223,-446,*
269,-16,*
127,-472,+
298,465,*
469,14,**
258,496,/
280,-152,*
-429,47,**
337,-255,+
-219,419,-
53,226,-
-321,451,-
354,207,/
-355,102,-
431,-100,/
-151,146,*
-409,15,**
-47,161,/
-428,437,/
-182,204,-
58,142,/
72,-93,+
-311,14,^
482,-141,-
120,263,+
-441,11,^
-302,8,**
52,13,^
71,4,**
95,-9,/
-269,13,^
-400,-338,*
-112,369,-
-74,-494,*
143,9,**
283,169,/
161,171,-
-73,-189,/
-172,350,-
60,54,**
-199,6,**
-139,390,*
-236,-469,*
322,337,/
331,-190,*
359,-334,-
224,4,^
-155,-421,/
153,-415,+
434,236,-
-419,11,**
329,-19,*
-368,-499,*
-421,269,+
-404,-337,-
493,177,/
-336,61,/
471,7,^
-38,-67,+
-358,6,^
-311,258,-
122,-368,*
-389,-97,/
158,7,**
-99,421,/
219,1,*
114,209,-
-13,375,-
10,246,*
-456,477,-
-430,266,*
-329,303,*
401,203,-
-434,-137,+
-349,-366,+
-169,147,-
354,-193,-
362,-3,-
289,-246,-
42,14,**
214,13,^
299,182,/
-113,487,/
197,290,/
-184,-190,+
449,-214,/
-373,-283,-
-73,-307,-
-386,416,/
82,78,^
-490,-366,/
-44,264,/
167,4,^
324,-442,-
-269,114,*
-36,269,/
247,94,*
-37,18,-
-214,3,**
432,203,-
-382,11,^
460,6,^
35,-435,+
400,13,**
375,-441,/
295,180,/
-285,10,**
-224,-35,+
283,180,+
-84,5,**
122,9,^
143,362,/
-76,424,+
264,16,^
-142,187,/
317,-401,/
-487,100,**
248,-123,-
-268,-127,*
410,32,^
101,103,*
-343,485,*
223,-93,*
-153,-317,/
261,44,^
401,10,**
-130,3,**
204,15,^
89,423,/
442,487,/
281,-159,*
130,450,-
-217,-362,/
-162,6,^
-441,-232,+
-24,280,*
-246,487,-
68,442,+
-120,471,*
216,-428,*
-283,70,**
487,492,/
-235,-369,-
127,2,/
74,333,-
301,387,/
225,-246,/
-129,-424,/
-3,284,*
-212,-455,/
291,-215,-
-235,425,*
446,-121,-
379,-450,/
286,7,^
388,3,^
-194,-127,-
-279,34,-
243,14,**
93,15,^
364,-116,-
112,-147,*
-58,14,**
207,11,**
325,6,^
395,-311,+
474,-109,*
-170,92,-
223,5,**
269,-181,/
335,455,-
-374,6,^
-108,5,**
-102,266,+
-482,9,^
46,204,+
63,-299,*
212,-265,/
-457,206,/
-141,9,**
-126,7,^
-344,203,/
18,8,**
40,13,**
-222,-12,*
-273,-399,/
-195,-92,/
-110,9,**
261,466,-
-24,329,*
-496,-207,-
-459,-131,+
-2,311,+
64,-489,-
-98,-232,-
-477,161,+
470,-303,-
193,14,^
-387,-316,-
220,-457,*
267,213,/
167,-153,/
314,160,-
89,10,**
-125,-93,*
240,-32,-
250,-481,/
-19,6,**
-252,-253,+
497,288,-
273,15,^
500,376,/
460,-101,*
-148,58,**
97,396,/
-111,6,^
127,233,-
323,-452,/
396,6,-
14,-94,-
479,33,*
291,206,+
399,9,**
384,-107,*
-424,363,-
251,-99,-
-125,204,*
-466,-225,/
-55,-381,/
-396,425,+
-471,-335,/
315,414,/
51,11,^
151,-166,*
444,-153,-
7,55,/
-442,236,/
217,-265,*
71,267,-
28,-425,*
460,13,**
-330,60,*
-148,15,**
-253,12,**
-30,-433,-
-415,-125,/
-324,-412,*
-249,5,**
69,-325,/
332,-189,+
-298,7,**
-415,-39,/
211,126,+
311,333,/
222,-205,/
189,-119,+
-214,5,^
-386,69,**
-252,9,**
-295,124,*
-320,8,**
-175,-227,+
-28,12,**
123,80,**
136,117,/
-187,8,**
169,13,**
-353,5,**
274,85,**
263,-172,/
-422,321,-
-83,3,^
208,-158,+
46,-134,-
-123,441,/
-456,315,+
-338,7,**
-107,44,-
-228,10,**
436,13,**
-56,-369,*
-136,-466,-
-139,44,**
106,-469,*
-149,70,/
409,240,-
-4,-188,*
-470,-33,*
278,-225,*
-125,12,**
-117,-233,-
258,391,*
-317,43,**
190,11,^
-359,384,*
171,-213,*
149,221,-
-405,363,*
-214,418,/
288,-448,-
51,-70,/
149,-281,*
-338,218,*
-488,392,*
-424,4,**
263,-12,-
-171,-312,*
81,75,-
386,151,*
-140,115,-
429,-72,/
135,-132,-
-275,15,^
312,369,+
-19,-287,/
-145,369,/
453,63,/
187,9,^
205,2,-
-372,147,/
-428,493,/
-27,-155,+
174,-226,-
165,176,-
-10,-99,-
440,-400,*
-31,-9,*
428,488,+
-52,10,**
453,4,**
-57,12,**
-7,-73,*
98,9,^
98,-271,*
134,121,/
122,295,-
295,5,**
119,-151,/
-40,-128,/
129,-13,-
-194,4,^
-393,6,^
-168,49,/
-61,-275,-
-17,393,-
386,15,-
-326,-472,*
374,-395,/
46,-66,*
-51,298,-
269,397,-
417,84,/
57,-199,-
105,15,**
367,-192,*
483,15,^
241,-498,*
-343,258,-
-137,487,-
-315,-192,/
88,-491,/
-445,-382,/
-358,22,-
486,15,**
-423,2,+
269,40,+
-478,-91,/
-212,368,*
-50,11,^
3,-131,-
304,5,**
330,14,/
-131,103,-
-404,-49,*
149,-2,+
-232,-72,-
178,-79,/
399,380,/
-147,-427,/
65,43,/
191,372,*
184,463,-
359,305,+
-114,27,/
-59,-484,*
24,209,/
241,-336,+
163,-151,/
-232,10,*
468,99,+
33,-457,-
52,11,**
275,-329,/
394,-178,*
-441,13,**
-288,-245,+
-292,118,-
-444,27,**
-283,-234,/
-254,15,^
-381,4,**
-407,205,/
136,-115,*
-384,5,**
-327,445,-
-23,-54,*
403,-216,/
-151,498,-
191,7,**
200,-398,*
-151,103,/
164,427,/
19,240,+
195,201,/
310,247,-
-45,46,/
-37,-24,*
-116,22,*
299,-498,-
-498,412,/
-375,305,/
414,118,-
-319,10,**
62,422,-
20,-470,/
199,10,**
-147,-497,*
-496,494,+
235,-292,-
226,6,**
16,3,^
162,14,**
-271,10,-
-1,8,*
314,138,/
-69,22,-
417,10,**
-74,148,-
392,-301,*
-460,401,/
-384,11,^
-395,33,-
-118,113,+
206,132,*
337,-3,*
277,129,-
105,14,**
369,72,**
-259,34,*
-429,-129,-
-109,296,*
118,-446,*
55,44,^
171,361,-
344,-305,/
466,-327,-
-126,-206,*
394,91,-
-424,4,**
51,-129,-
-465,15,**
-242,129,-
-372,257,-
-205,12,**
286,161,-
485,7,**
56,11,^
-35,8,**
368,-238,/
416,-60,-
-316,161,/
430,-34,*
181,407,-
-207,-97,+
-12,-492,*
191,-111,*
120,68,/
387,452,+
-21,5,**
295,-79,-
315,338,/
263,-76,*
169,8,^
-240,3,**
59,413,+
53,-264,-
-137,-318,/
-413,41,**
-355,463,-
388,-236,*
51,-327,+
-143,13,^
11,15,**
-145,448,/
-94,-141,/
471,8,^
379,-363,*
-183,-150,-
182,-428,-
-341,10,**
442,204,+
496,244,*
500,56,-
-143,9,^
-136,74,^
-136,185,-
-323,-109,-
-65,473,-
-492,-369,-
196,170,*
-374,14,**
226,14,^
360,6,**
268,348,*
-78,12,**
8,52,+
208,267,/
5,47,+
-211,-229,*
-343,9,**
-101,65,^
211,-205,-
-497,8,**
-65,-245,+
-310,-436,/
273,4,**
-20,-441,*
7,10,^
-313,12,**
-327,133,-
299,135,-
309,193,/
-218,14,^
-403,-408,*
-18,-202,/
-12,395,-
425,10,**
-200,399,-
149,-17,*
302,-91,-
204,-114,-
416,13,**
305,266,/
139,13,^
-96,7,**
416,11,**
-444,10,^
121,456,-
-388,14,**
282,177,*
125,-6,/
428,-261,+
183,-424,-
248,438,-
-110,341,-
82,360,-
-490,-185,/
-144,15,**
-137,-226,*
136,-37,-
0,-158,*
458,45,*
-396,-312,-
-73,461,-
78,499,*
-360,4,**
422,-239,/
332,363,*
-121,-162,*
407,-2,-
288,13,**
-214,11,^
-416,15,^
479,-273,+
-216,-19,/
-146,69,-
166,-461,/
372,-383,*
-25,-98,/
-42,12,**
439,94,-
-239,-93,*
126,-131,+
451,13,**
489,26,/
-165,363,+
496,5,**
24,220,+
-241,481,/
-360,46,-
440,368,-
-433,-346,-
-309,289,-
-73,378,-
290,7,**
-214,84,*
-237,92,*
-420,4,^
-320,478,+
234,226,/
479,7,**
3,-160,/
-30,-249,-
244,-117,*
-476,-211,-
-89,11,^
-159,-24,/
-46,-99,-
-297,-329,/
348,6,**
172,12,^
141,12,**
-160,210,+
-398,194,*
114,133,*
-93,126,-
344,15,^
-79,464,/
458,38,-
-103,-201,-
498,-453,*
465,-191,-
68,10,^
-478,-82,+
-304,-242,/
-84,4,^
128,-23,-
-272,-101,-
37,409,/
316,8,**
329,-2,*
273,-312,/
325,11,**
166,-280,*
10,8,**
-454,-350,*
-422,430,-
269,-59,*
-373,463,-
-347,11,**
444,11,**
-251,-279,-
67,-19,-
-459,308,*
159,-402,+
-204,5,**
286,13,**
-498,-305,*
168,7,**
103,11,**
167,16,^
-216,29,/
-133,-302,+
268,13,^
-199,220,-
210,12,**
-408,83,-
-182,-56,/
495,30,*
-466,10,**
468,-287,+
207,7,^
359,-428,+
-267,317,/
-30,4,^
-10,9,**
-20,472,/
20,196,+
25,88,/
477,11,**
-385,-436,*
-395,297,*
336,153,-
-493,-277,-
-480,53,*
453,484,+
-187,-229,-
316,381,/
-450,10,^
57,8,**
-271,459,*
-148,9,**
176,382,/
284,339,-
-342,-270,*
-273,3,^
186,79,/
-121,7,^
-360,207,+
-375,-155,+
420,-134,*
-104,384,*
-319,192,*
411,12,**
-87,-139,*
14,95,-
-366,10,**
54,-314,-
-418,-228,-
-27,-7,-
259,334,/
307,464,+
120,12,**
376,13,**
-222,-485,-
-481,94,*
-384,-430,-
-302,313,*
415,-40,/
-209,-198,+
-281,-174,-
146,-367,-
-99,218,/
-282,5,**
-37,-375,*
148,441,/
-397,-246,+
-35,5,^
160,-101,-
427,88,-
-416,394,*
-401,10,**
-298,84,^
-72,230,+
365,-101,/
-361,-462,/
-23,202,/
154,31,^
-24,-156,/
40,407,/
270,-441,*
-133,-325,-
-379,184,*
-30,10,**
-467,198,*
226,341,-
-107,11,**
185,244,+
-380,494,-
109,8,^
442,-413,/
323,295,*
-459,-114,/
-281,12,**
-48,11,^
110,-131,+
-77,267,*
246,15,**
-289,7,**
320,-82,*
-368,90,**
496,219,*
367,94,^
373,-87,+
8,-387,+
252,-279,-
-292,298,/
238,-366,*
-383,312,-
-456,-164,/
8,466,/
74,205,/
445,75,/
485,38,**
449,204,*
-373,-461,+
-122,6,^
235,-54,+
-271,-385,/
-60,158,-
-451,433,-
229,397,/
305,8,**
-490,116,/
178,16,^
266,400,*
-323,443,*
40,304,/
443,-356,*
-399,223,-
172,54,**
-81,6,**
-182,-76,-
-160,5,**
467,16,**
-471,415,-
444,-411,-
-136,-8,-
369,292,/
248,358,/
270,3,**
100,-258,*
-414,407,+
-36,99,-
324,4,**
374,430,/
184,-9,*
415,-456,-
57,7,**
264,-357,/
-438,4,-
-206,339,/
265,497,+
387,26,/
-39,-306,/
-12,33,**
-276,-385,-
-253,-235,*
457,362,/
60,41,-
-476,173,+
-76,-241,-
-488,13,**
-102,-424,+
-424,-31,-
69,5,^
-335,11,**
-490,122,-
457,12,^
164,-368,-
-170,-422,/
495,42,/
489,11,^
-149,-210,/
459,-210,/
-254,10,**
-216,6,**
-357,-211,-
-442,15,^
-408,-212,/
235,-370,+
363,214,/
179,15,**
142,-216,-
458,7,^
331,11,^
-361,103,-
68,-120,/
263,-57,/
-416,-246,*
489,87,-
361,450,+
-152,-37,-
-4,334,-
-99,6,**
373,-284,-
16,480,/
-9,134,-
-220,-50,-
119,380,/
428,11,**
-51,-174,/
482,319,*
458,63,*
416,-393,+
441,240,-
205,418,-
-437,408,*
-410,198,-
-429,-165,-
-353,473,/
-161,133,/
-323,238,-
-48,28,/
318,4,^
-226,171,-
-172,5,**
398,35,**
253,-194,*
-432,-41,*
205,132,+
-441,-485,+
-296,-453,/
78,-467,-
-205,14,^
-104,-51,/
8,8,**
168,4,^
-245,4,^
-467,186,-
142,-219,/
-198,462,+
-462,-309,-
-222,120,-
-245,114,*
494,-114,/
462,-109,/
-394,-178,+
359,-81,/
-11,-387,+
448,-165,/
324,133,*
-278,-300,-
-366,5,**
231,-131,/
455,-151,/
353,494,/
-385,-108,/
94,12,**
-256,241,/
235,5,**
-191,-71,*
-134,-75,-
325,104,-
-218,-80,*
369,-61,/
139,328,*
9,11,^
63,5,^
-74,85,-
249,8,/
328,-443,+
-373,305,*
-451,7,^
-203,419,-
-313,7,^
-35,176,-
455,4,**
426,308,-
-482,-155,/
-372,-190,*
-87,-493,*
-399,12,^
-292,87,**
-490,-402,/
-254,102,/
-175,189,/
-442,371,*
26,44,/
363,7,**
244,-25,+
-356,-375,*
-421,-495,*
329,5,^
-337,-134,-
-434,10,^
-47,-339,-
205,5,^
-211,141,*
312,-108,/
359,487,*
-77,13,^
-433,296,-
122,8,^
358,493,*
-159,-359,-
212,212,*
-307,-238,/
-27,-249,*
-255,261,*
-192,6,**
75,316,/
-76,46,*
-411,-157,/
-90,497,*
479,18,*
404,-340,*
-392,15,**
274,161,*
